name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
Splitty|(718) 643-2867|4.0 star rating|restaurant|BarsBreakfast & Brunch|/biz/splitty-brooklyn|Clinton Hill|11205|NY|415 Myrtle AveBrooklyn, NY 11205|Brooklyn|US|
El Nuevo Cibao|(718) 596-1501|4.0 star rating|restaurant|Latin AmericanDominican|/biz/el-nuevo-cibao-brooklyn-3|Cobble Hill|11201|NY|172 Smith StBrooklyn, NY 11201|Brooklyn|US|
Shinobi Ramen||3.5 star rating|restaurant|Ramen|/biz/shinobi-ramen-brooklyn|East Williamsburg, Bushwick|11237|NY|53 Morgan AveBrooklyn, NY 11237|Brooklyn|US|
Tacos La Carcachita||4.5 star rating|restaurant|MexicanFood Stands|/biz/tacos-la-carcachita-brooklyn-2|Bushwick|11237|NY|Wyckoff Ave & Palmetto StBrooklyn, NY 11237|Brooklyn|US|
La Isla|(718) 417-0668|4.0 star rating|restaurant|Latin American|/biz/la-isla-brooklyn|Bushwick|11237|NY|1439 Myrtle AveBrooklyn, NY 11237|Brooklyn|US|
Ruby’s Bar & Grill|(718) 975-7829|4.0 star rating|restaurant|Dive BarsAmerican (Traditional)|/biz/rubys-bar-and-grill-brooklyn|Coney Island|11224|NY|1213 Riegelmann BoardwalkBrooklyn, NY 11224|Brooklyn|US|
Chimu Express|(718) 443-0787|4.0 star rating|restaurant|Latin American|/biz/chimu-express-brooklyn|Bushwick|11237|NY|180 Irving AveBrooklyn, NY 11237|Brooklyn|US|
Brooklyn Fire Proof East|(347) 223-4211|3.5 star rating|restaurant|BarsCafes|/biz/brooklyn-fire-proof-east-brooklyn-2|East Williamsburg, Bushwick|11237|NY|119 Ingraham StBrooklyn, NY 11237|Brooklyn|US|
El Kucho|(917) 966-5124|5.0 star rating|restaurant|MexicanFood|/biz/el-kucho-brooklyn|Bushwick|11237|NY|141 Wilson AveBrooklyn, NY 11237|Brooklyn|US|
Calexico- Red Hook|(718) 488-8226|3.5 star rating|restaurant|Mexican|/biz/calexico-red-hook-brooklyn|Columbia Street Waterfront District|11231|NY|122 Union StBrooklyn, NY 11231|Brooklyn|US|
Ruthies Restaurant|(718) 399-2400|4.0 star rating|restaurant|Soul Food|/biz/ruthies-restaurant-brooklyn-3|Clinton Hill|11205|NY|560 Myrtle AveBrooklyn, NY 11205|Brooklyn|US|
Jalopy Tavern|(718) 395-3214|4.5 star rating|restaurant|BarsAmerican (Traditional)|/biz/jalopy-tavern-brooklyn|Columbia Street Waterfront District|11231|NY|317 Columbia StBrooklyn, NY 11231|Brooklyn|US|
Hibino|(718) 260-8052|4.0 star rating|restaurant|JapaneseSushi Bars|/biz/hibino-brooklyn|Cobble Hill|11201|NY|333 Henry StBrooklyn, NY 11201|Brooklyn|US|
Henry Public|(718) 852-8630|3.5 star rating|restaurant|GastropubsBarsBurgers|/biz/henry-public-brooklyn|Cobble Hill|11201|NY|329 Henry StBrooklyn, NY 11201|Brooklyn|US|
Carrera’s|(347) 599-2193|4.0 star rating|restaurant|Mexican|/biz/carreras-brooklyn-2|East Williamsburg, Bushwick|11206|NY|915 Flushing AveBrooklyn, NY 11206|Brooklyn|US|
Anda Lucia Bar & Lounge|(347) 295-1655|5.0 star rating|restaurant|ItalianLounges|/biz/anda-lucia-bar-and-lounge-new-york|Bushwick|11207|NY|1336 Bushwick AveNew York, NY 11207|Brooklyn|US|
Cafetería La Mejor||4.0 star rating|restaurant|Coffee & TeaCuban|/biz/cafeter%C3%ADa-la-mejor-brooklyn|Bushwick|11221|NY|191 Suydam StBrooklyn, NY 11221|Brooklyn|US|
The Cobra Club|(917) 719-1138|4.5 star rating|restaurant|CafesYoga|/biz/the-cobra-club-bushwick|Bushwick|11237|NY|6 Wyckoff AveBushwick, NY 11237|Brooklyn|US|
SSAM|(646) 854-3213|3.5 star rating|restaurant|Korean|/biz/ssam-brooklyn|Cobble Hill|11201|NY|170 Smith StBrooklyn, NY 11201|Brooklyn|US|
Fritzl’s Lunch Box|(929) 210-9531|3.5 star rating|restaurant|SandwichesAmerican (Traditional)|/biz/fritzls-lunch-box-brooklyn|Bushwick|11237|NY|173 Irving AveBrooklyn, NY 11237|Brooklyn|US|
Nathan’s Famous|(718) 946-2202|3.5 star rating|restaurant|Hot DogsFast Food|/biz/nathans-famous-brooklyn|Coney Island|11224|NY|1310 Surf AveBrooklyn, NY 11224|Brooklyn|US|
Las Tres Espigas|(718) 386-4464|4.0 star rating|restaurant|Mexican|/biz/las-tres-espigas-brooklyn-2|Bushwick|11221|NY|187 Suydam StBrooklyn, NY 11221|Brooklyn|US|
New York Falafel|(718) 381-8400|4.5 star rating|restaurant|Mediterranean|/biz/new-york-falafel-brooklyn|Bushwick|11237|NY|127 Wyckoff AveBrooklyn, NY 11237|Brooklyn|US|
Tandem|(718) 386-2369|3.5 star rating|restaurant|BarsBreakfast & BrunchAmerican (New)|/biz/tandem-brooklyn|Bushwick|11237|NY|236 Troutman StBrooklyn, NY 11237|Brooklyn|US|
Mesa Azteca|(347) 378-2838|4.0 star rating|restaurant|Mexican|/biz/mesa-azteca-brooklyn|Bushwick|11237|NY|91 Wyckoff AveBrooklyn, NY 11237|Brooklyn|US|
Belli Osteria|(347) 799-1230|4.0 star rating|restaurant|ItalianBreakfast & BrunchAmerican (Traditional)|/biz/belli-osteria-brooklyn|Clinton Hill|11238|NY|860 Fulton StBrooklyn, NY 11238|Brooklyn|US|
Ferdinando’s Focacceria|(718) 855-1545|4.0 star rating|restaurant|Italian|/biz/ferdinandos-focacceria-brooklyn-2|Columbia Street Waterfront District|11231|NY|151 Union StBrooklyn, NY 11231|Brooklyn|US|
Tony’s Pizzeria & Restaurant|(718) 455-9664|4.5 star rating|restaurant|Pizza|/biz/tonys-pizzeria-and-restaurant-brooklyn-3|Bushwick|11237|NY|443 Knickerbocker AveBrooklyn, NY 11237|Brooklyn|US|
Bill’s Restaurant|(718) 456-4014|4.5 star rating|restaurant|Diners|/biz/bills-restaurant-ridgewood|Bushwick, Ridgewood|11385|NY|985 Wyckoff AveRidgewood, NY 11385|Brooklyn|US|
El Mio Cid|(718) 628-8300|4.0 star rating|restaurant|Tapas BarsSpanish|/biz/el-mio-cid-brooklyn-2|Bushwick|11221|NY|50 Starr StBrooklyn, NY 11221|Brooklyn|US|
Darna Falafel|(347) 799-1673|4.5 star rating|restaurant|Falafel|/biz/darna-falafel-brooklyn|Cobble Hill|11201|NY|200 Court StBrooklyn, NY 11201|Brooklyn|US|
Plaza Mexico Doña Zita|(347) 713-6427|4.0 star rating|restaurant|Mexican|/biz/plaza-mexico-do%C3%B1a-zita-brooklyn-2|Coney Island|11224|NY|Bowery St & Henderson WalkBrooklyn, NY 11224|Brooklyn|US|
Sip Bar|(347) 529-6085|4.5 star rating|restaurant|American (New)Sports Bars|/biz/sip-bar-brooklyn|Clinton Hill|11238|NY|14 Putnam AveBrooklyn, NY 11238|Brooklyn|US|
The Finch|(718) 218-4444|4.0 star rating|restaurant|American (New)Wine Bars|/biz/the-finch-clinton-hill|Clinton Hill|11238|NY|212 Greene AveClinton Hill, NY 11238|Brooklyn|US|
Little Skips|(718) 484-0980|4.0 star rating|restaurant|Coffee & TeaGluten-FreeCafes|/biz/little-skips-brooklyn|Bushwick|11221|NY|941 Willoughby AveBrooklyn, NY 11221|Brooklyn|US|
Luigi Pizzeria|(718) 783-2430|4.5 star rating|restaurant|Pizza|/biz/luigi-pizzeria-brooklyn|Clinton Hill|11205|NY|326 Dekalb AveBrooklyn, NY 11205|Brooklyn|US|
The Rookery|(718) 483-8048|4.0 star rating|restaurant|PubsCocktail BarsBreakfast & Brunch|/biz/the-rookery-brooklyn|Bushwick|11237|NY|425 Troutman StBrooklyn, NY 11237|Brooklyn|US|
ALPHAVILLE|(347) 413-8801|3.5 star rating|restaurant|BarsMusic VenuesAmerican (Traditional)|/biz/alphaville-bushwick|Bushwick|11237|NY|140 Wilson AveBushwick, NY 11237|Brooklyn|US|
Xochitl Taqueria|(718) 857-2424|4.0 star rating|restaurant|Mexican|/biz/xochitl-taqueria-brooklyn|Clinton Hill|11238|NY|1015 Fulton StBrooklyn, NY 11238|Brooklyn|US|
Mac Shack|(718) 230-0727|3.5 star rating|restaurant|American (New)|/biz/mac-shack-brooklyn|Clinton Hill|11238|NY|901 Fulton StBrooklyn, NY 11238|Brooklyn|US|
Moo Burger|(718) 246-8259|4.0 star rating|restaurant|Burgers|/biz/moo-burger-brooklyn|Cobble Hill|11201|NY|240 Court StBrooklyn, NY 11201|Brooklyn|US|
Outpost Café|(718) 636-1260|4.0 star rating|restaurant|Coffee & TeaBreakfast & Brunch|/biz/outpost-caf%C3%A9-brooklyn-3|Clinton Hill|11238|NY|1014 Fulton StBrooklyn, NY 11238|Brooklyn|US|
Mazzat|(718) 852-1652|4.5 star rating|restaurant|Tapas BarsMediterraneanMiddle Eastern|/biz/mazzat-brooklyn|Columbia Street Waterfront District|11231|NY|208 Columbia StBrooklyn, NY 11231|Brooklyn|US|
Clover Club|(718) 855-7939|4.0 star rating|restaurant|LoungesAmerican (Traditional)|/biz/clover-club-brooklyn|Cobble Hill, Gowanus|11201|NY|210 Smith StBrooklyn, NY 11201|Brooklyn|US|
Alex Luncheonette|(718) 417-9465|4.5 star rating|restaurant|DinersLatin American|/biz/alex-luncheonette-brooklyn|Bushwick|11221|NY|685 Knickerbocker AveBrooklyn, NY 11221|Brooklyn|US|
La Vara|(718) 422-0065|4.0 star rating|restaurant|Spanish|/biz/la-vara-brooklyn|Cobble Hill|11201|NY|268 Clinton StBrooklyn, NY 11201|Brooklyn|US|
GreenStreets Salads|(347) 405-7956|4.5 star rating|restaurant|SandwichesDelisSoup|/biz/greenstreets-salads-brooklyn|Bushwick|11237|NY|67 Irving AveBrooklyn, NY 11237|Brooklyn|US|
Brucie|(347) 987-4961|4.0 star rating|restaurant|Italian|/biz/brucie-brooklyn|Cobble Hill|11201|NY|234 Court StBrooklyn, NY 11201|Brooklyn|US|
Arepera Guacuco|(347) 305-3300|4.0 star rating|restaurant|Latin American|/biz/arepera-guacuco-brooklyn-2|Bushwick|11237|NY|44 Irving AveBrooklyn, NY 11237|Brooklyn|US|
Blanca|(347) 799-2807|4.0 star rating|restaurant|American (New)|/biz/blanca-brooklyn|East Williamsburg, Bushwick|11206|NY|261 Moore StBrooklyn, NY 11206|Brooklyn|US|
Miles|(718) 483-9172|4.0 star rating|restaurant|Wine BarsAmerican (New)Cocktail Bars|/biz/miles-brooklyn|Bushwick|11237|NY|101 Wilson AveBrooklyn, NY 11237|Brooklyn|US|
Red Star Sandwich Shop|(718) 935-1999|4.0 star rating|restaurant|SandwichesSalad|/biz/red-star-sandwich-shop-brooklyn|Cobble Hill|11201|NY|176 Smith StBrooklyn, NY 11201|Brooklyn|US|
Archie’s Bar & Pizza|(347) 915-2244|4.5 star rating|restaurant|BarsPizza|/biz/archies-bar-and-pizza-brooklyn|Bushwick|11221|NY|128 Central AveBrooklyn, NY 11221|Brooklyn|US|
Ali’s Restaurant|(718) 366-2002|4.5 star rating|restaurant|Lebanese|/biz/alis-restaurant-brooklyn-3|Bushwick|11237|NY|280 Knickerbocker AveBrooklyn, NY 11237|Brooklyn|US|
Cafe Luluc|(718) 625-3815|4.0 star rating|restaurant|FrenchBreakfast & BrunchCafes|/biz/cafe-luluc-brooklyn|Cobble Hill, Gowanus|11201|NY|214 Smith StBrooklyn, NY 11201|Brooklyn|US|
Table 87|(718) 797-9300|4.0 star rating|restaurant|American (New)PizzaItalian|/biz/table-87-brooklyn|Brooklyn Heights, Cobble Hill|11201|NY|87 Atlantic AveBrooklyn, NY 11201|Brooklyn|US|
Joya|(718) 222-3484|4.0 star rating|restaurant|Thai|/biz/joya-brooklyn|Cobble Hill|11201|NY|215 Court StBrooklyn, NY 11201|Brooklyn|US|
Tortilleria Mexicana Los Hermanos|(718) 456-3422|4.0 star rating|restaurant|Mexican|/biz/tortilleria-mexicana-los-hermanos-brooklyn-2|Bushwick|11237|NY|271 Starr StBrooklyn, NY 11237|Brooklyn|US|
Central Station|(718) 483-9884|4.5 star rating|restaurant|BarsAmerican (New)|/biz/central-station-brooklyn|Bushwick|11206|NY|84 Central AveBrooklyn, NY 11206|Brooklyn|US|
Char No. 4|(718) 643-2106|4.0 star rating|restaurant|BarsSouthern|/biz/char-no-4-brooklyn|Cobble Hill, Gowanus|11201|NY|196 Smith StBrooklyn, NY 11201|Brooklyn|US|
Gargiulo’s Restaurant|(718) 266-4891|3.5 star rating|restaurant|Italian|/biz/gargiulos-brooklyn|Coney Island|11224|NY|2911 West 15th StreetBrooklyn, NY 11224|Brooklyn|US|
Akaru|(718) 928-7688|4.5 star rating|restaurant|Sushi BarsJapanese|/biz/akaru-brooklyn|Bushwick|11237|NY|201 Wyckoff AveBrooklyn, NY 11237|Brooklyn|US|
Falansai|(347) 599-1190|4.0 star rating|restaurant|VietnameseWine Bars|/biz/falansai-brooklyn-2|East Williamsburg, Bushwick|11237|NY|112 Harrison PlBrooklyn, NY 11237|Brooklyn|US|
Union Pizza Works|(718) 628-1927|4.5 star rating|restaurant|ItalianPizza|/biz/union-pizza-works-brooklyn|Bushwick|11237|NY|423 Troutman StBrooklyn, NY 11237|Brooklyn|US|
Tutu’s|(718) 456-7898|3.5 star rating|restaurant|PubsAmerican (Traditional)Breakfast & Brunch|/biz/tutus-brooklyn|East Williamsburg, Bushwick|11206|NY|25 Bogart StBrooklyn, NY 11206|Brooklyn|US|
Momo Sushi Shack|(718) 418-6666|4.0 star rating|restaurant|JapaneseSushi BarsAsian Fusion|/biz/momo-sushi-shack-brooklyn|East Williamsburg, Bushwick|11206|NY|43 Bogart StBrooklyn, NY 11206|Brooklyn|US|
The Bodega|(347) 305-3344|4.0 star rating|restaurant|PubsBreakfast & Brunch|/biz/the-bodega-brooklyn|Bushwick|11237|NY|24 St. Nicholas AveBrooklyn, NY 11237|Brooklyn|US|
Jolie Cantina|(718) 488-0777|4.0 star rating|restaurant|MexicanFrench|/biz/jolie-cantina-brooklyn|Cobble Hill, Gowanus|11231|NY|241 Smith StBrooklyn, NY 11231|Brooklyn|US|
Sunrise/Sunset|(347) 442-5880|4.5 star rating|restaurant|Wine BarsCafes|/biz/sunrise-sunset-bushwick|Bushwick|11221|NY|351 Evergreen AveBushwick, NY 11221|Brooklyn|US|
Pok Pok NY|(718) 923-9322|3.5 star rating|restaurant|Thai|/biz/pok-pok-ny-brooklyn-3|Columbia Street Waterfront District|11231|NY|117 Columbia StBrooklyn, NY 11231|Brooklyn|US|
Hill Cafe|(718) 230-3471|4.0 star rating|restaurant|American (New)French|/biz/hill-cafe-brooklyn|Clinton Hill|11238|NY|17 Putnam AveBrooklyn, NY 11238|Brooklyn|US|
Heavy Woods|(929) 234-3500|4.0 star rating|restaurant|BarsCafesCajun/Creole|/biz/heavy-woods-new-york-2|Bushwick|11237|NY|50 Wyckoff AveNew York, NY 11237|Brooklyn|US|
Café Ghia|(718) 821-8806|4.0 star rating|restaurant|Breakfast & BrunchCafes|/biz/caf%C3%A9-ghia-brooklyn-2|Bushwick|11237|NY|24 Irving AveBrooklyn, NY 11237|Brooklyn|US|
Northeast Kingdom|(718) 386-3864|4.0 star rating|restaurant|American (Traditional)|/biz/northeast-kingdom-brooklyn|Bushwick|11237|NY|18 Wyckoff AveBrooklyn, NY 11237|Brooklyn|US|
Dillinger’s|(718) 484-3222|4.0 star rating|restaurant|Coffee & TeaBreakfast & Brunch|/biz/dillingers-brooklyn|Bushwick|11206|NY|146 Evergreen AveBrooklyn, NY 11206|Brooklyn|US|
The Wheelhouse Brooklyn|(718) 483-9970|3.5 star rating|restaurant|American (New)SandwichesBars|/biz/the-wheelhouse-brooklyn-brooklyn-9|Bushwick|11237|NY|165 Wilson AveBrooklyn, NY 11237|Brooklyn|US|
Little Mo|(929) 210-8100|4.0 star rating|restaurant|SandwichesAsian FusionVietnamese|/biz/little-mo-brooklyn|Bushwick|11221|NY|1158 Myrtle AveBrooklyn, NY 11221|Brooklyn|US|
Houdini|(718) 456-3770|4.5 star rating|restaurant|PizzaItalian|/biz/houdini-ridgewood-3|Bushwick, Ridgewood|11385|NY|15-63 Decatur StRidgewood, NY 11385|Brooklyn|US|
The Runner|(718) 643-6500|4.0 star rating|restaurant|American (New)BarsAmerican (Traditional)|/biz/the-runner-new-york-2|Clinton Hill|11205|NY|458 Myrtle AveNew York, NY 11205|Brooklyn|US|
Libertador|(347) 689-3122|4.0 star rating|restaurant|ArgentineAmerican (New)|/biz/libertador-brooklyn|Cobble Hill|11201|NY|400 Henry  StBrooklyn, NY 11201|Brooklyn|US|
SoCo|(718) 783-1936|4.0 star rating|restaurant|Cajun/CreoleBarbequeSoul Food|/biz/soco-brooklyn|Clinton Hill|11205|NY|509 Myrtle AveBrooklyn, NY 11205|Brooklyn|US|
Aita|(718) 576-3584|4.0 star rating|restaurant|Italian|/biz/aita-brooklyn|Clinton Hill|11238|NY|132 Greene AveBrooklyn, NY 11238|Brooklyn|US|
Totonno’s|(718) 372-8606|4.0 star rating|restaurant|Pizza|/biz/totonnos-brooklyn|Coney Island|11224|NY|1524 Neptune AveBrooklyn, NY 11224|Brooklyn|US|
Uglyduckling|(718) 451-3825|4.0 star rating|restaurant|American (Traditional)Gastropubs|/biz/uglyduckling-brooklyn|Cobble Hill|11201|NY|166 Smith StBrooklyn, NY 11201|Brooklyn|US|
Forrest Point|(718) 366-2742|4.5 star rating|restaurant|BarsAmerican (Traditional)Sandwiches|/biz/forrest-point-brooklyn|East Williamsburg, Bushwick|11206|NY|970 Flushing AveBrooklyn, NY 11206|Brooklyn|US|
Dear Bushwick|(929) 234-2344|4.0 star rating|restaurant|British|/biz/dear-bushwick-brooklyn|Bushwick|11237|NY|41 Wilson AveBrooklyn, NY 11237|Brooklyn|US|
Lunitas|(347) 987-3799|4.5 star rating|restaurant|CafesAmerican (New)Breakfast & Brunch|/biz/lunitas-brooklyn|Clinton Hill|11238|NY|1039 A Fulton StBrooklyn, NY 11238|Brooklyn|US|
Montana’s Trail House|(917) 966-1666|4.5 star rating|restaurant|Cocktail BarsBreakfast & BrunchComfort Food|/biz/montanas-trail-house-brooklyn|Bushwick|11237|NY|445 Troutman StBrooklyn, NY 11237|Brooklyn|US|
Marietta|(718) 638-9500|4.0 star rating|restaurant|American (New)|/biz/marietta-brooklyn|Clinton Hill|11238|NY|285 Grand AveBrooklyn, NY 11238|Brooklyn|US|
Sisters|(347) 763-2537|3.0 star rating|restaurant|Music VenuesAmerican (New)|/biz/sisters-clinton-hill|Clinton Hill|11238|NY|900 Fulton StClinton Hill, NY 11238|Brooklyn|US|
Jerusalem Restaurant|(718) 437-9406||restaurant|American (Traditional)|/biz/jerusalem-restaurant-brooklyn|Borough Park|11218|NY|4022 14th AveBrooklyn, NY 11218|Brooklyn|US|
Yanky’s Pizza|(718) 436-2585||restaurant|Pizza|/biz/yankys-pizza-brooklyn|Borough Park|11204|NY|4502 16th AveBrooklyn, NY 11204|Brooklyn|US|
Tony’s Italian Garden|(718) 272-1455||restaurant|Italian|/biz/tonys-italian-garden-brooklyn|Canarsie|11236|NY|950 Remsen AvenueBrooklyn, NY 11236|Brooklyn|US|
Golden Lotus Kitchen|(718) 342-0808||restaurant|Restaurants|/biz/golden-lotus-kitchen-brooklyn|Brownsville|11212|NY|771 Saratoga AvenueBrooklyn, NY 11212|Brooklyn|US|
Leonardo’s Deli|(718) 922-4258||restaurant|DelisSandwiches|/biz/leonardos-deli-brooklyn|Brownsville|11212|NY|361 Sutter Ave Ste ABrooklyn, NY 11212|Brooklyn|US|
Alex Deli Grocery|(718) 493-5773||restaurant|Delis|/biz/alex-deli-grocery-brooklyn-2|Brownsville|11212|NY|2 Sutter AveBrooklyn, NY 11212|Brooklyn|US|
Crown Fried Chicken|(718) 801-6250||restaurant|Fast Food|/biz/crown-fried-chicken-brownsville|Brownsville|11212|NY|399 Mother Gaston BlvdBrownsville, NY 11212|Brooklyn|US|
Lanzhou Hand Pull Noodle|(718) 492-7568|4.0 star rating|restaurant|Food CourtChinese|/biz/lanzhou-hand-pull-noodle-brooklyn-2|Dyker Heights, Borough Park|11220|NY|5924 8th AveBrooklyn, NY 11220|Brooklyn|US|
Burger Kings|(718) 330-0854||restaurant|Burgers|/biz/burger-kings-downtown-brooklyn|Brooklyn Heights|11201|NY|417 Fulton St 21Downtown Brooklyn, NY 11201|Brooklyn|US|
Berger’s Deli|(800) 585-5872|3.5 star rating|restaurant|DelisSandwiches|/biz/bergers-deli-brooklyn|Borough Park|11219|NY|4514 13th AveBrooklyn, NY 11219|Brooklyn|US|
Exculsive Delicatessan|(347) 702-9526||restaurant|DelisSandwiches|/biz/exculsive-delicatessan-brooklyn|Brighton Beach|11235|NY|411 Brighton Beach AveBrooklyn, NY 11235|Brooklyn|US|
Rithvick Inc|(718) 998-1866||restaurant|DelisSandwiches|/biz/rithvick-inc-brooklyn|Gravesend, Brighton Beach|11223|NY|383 Avenue XBrooklyn, NY 11223|Brooklyn|US|
Four Corner Deli Grocery|(718) 975-0047||restaurant|DelisSandwiches|/biz/four-corner-deli-grocery-brooklyn|Brownsville|11212|NY|415 E 98th StBrooklyn, NY 11212|Brooklyn|US|
Cafe Loco|(718) 769-9228||restaurant|Restaurants|/biz/cafe-loco-brooklyn|Brighton Beach|11235|NY|3160 Coney Island AvenueBrooklyn, NY 11235|Brooklyn|US|
Noshers Delight|(718) 435-8129||restaurant|Delis|/biz/noshers-delight-brooklyn|Borough Park|11219|NY|4312 15th AveBrooklyn, NY 11219|Brooklyn|US|
Pitkin Super Deli|(718) 346-4040||restaurant|DelisSandwiches|/biz/pitkin-super-deli-brooklyn|Brownsville|11212|NY|1742 Pitkin AvenueBrooklyn, NY 11212|Brooklyn|US|
Donsel Bar & Grill|(718) 646-9827||restaurant|Restaurants|/biz/donsel-bar-and-grill-brooklyn|Sheepshead Bay, Brighton Beach|11235|NY|2602 E 15th StreetBrooklyn, NY 11235|Brooklyn|US|
Deli Plus|(718) 256-1809||restaurant|DelisSandwiches|/biz/deli-plus-brooklyn|Borough Park|11204|NY|5721 18th AvenueBrooklyn, NY 11204|Brooklyn|US|
Eden of Pizza|(718) 234-3191||restaurant|Pizza|/biz/eden-of-pizza-brooklyn|Borough Park|11204|NY|5303 18th AvenueBrooklyn, NY 11204|Brooklyn|US|
Happy House|(718) 363-0762||restaurant|Chinese|/biz/happy-house-brooklyn|Brownsville|11212|NY|1 Sutter AveBrooklyn, NY 11212|Brooklyn|US|
Steam Grill Restaurant & Deli|(718) 927-9480||restaurant|Restaurants|/biz/steam-grill-restaurant-and-deli-brooklyn|Canarsie|11236|NY|9201 Foster AveBrooklyn, NY 11236|Brooklyn|US|
Totally Delicious|(718) 209-3562||restaurant|BakeriesCaribbean|/biz/totally-delicious-brooklyn|Canarsie|11236|NY|9404 Avenue LBrooklyn, NY 11236|Brooklyn|US|
E & F Coffee Shop|(718) 272-6373||restaurant|Restaurants|/biz/e-and-f-coffee-shop-brooklyn|Canarsie|11236|NY|1185 Rockaway AvenueBrooklyn, NY 11236|Brooklyn|US|
Sam’s Super Deli Inc|(718) 257-0026||restaurant|Delis|/biz/sams-super-deli-inc-brooklyn|Canarsie|11236|NY|1445 Rockaway PkwyBrooklyn, NY 11236|Brooklyn|US|
Y H Delicatessens|(718) 854-5986|4.0 star rating|restaurant|Delis|/biz/y-h-delicatessens-brooklyn|Borough Park|11220|NY|4801 8th AveBrooklyn, NY 11220|Brooklyn|US|
M & D Wawsaw Polish Deli|(718) 437-3940||restaurant|Delis|/biz/m-and-d-wawsaw-polish-deli-brooklyn|Borough Park|11218|NY|4012 14th AveBrooklyn, NY 11218|Brooklyn|US|
Slavin M & Sons Ltd|(718) 346-6734||restaurant|Seafood|/biz/slavin-m-and-sons-ltd-brooklyn|Brownsville|11212|NY|120 Thatford AveBrooklyn, NY 11212|Brooklyn|US|
Sixteenth Av Glatt|(718) 871-5254||restaurant|Kosher|/biz/sixteenth-av-glatt-brooklyn|Borough Park|11204|NY|4619 16th AveBrooklyn, NY 11204|Brooklyn|US|
Cafe 11231|(718) 852-2828||restaurant|Cafes|/biz/cafe-11231-carroll-gardens|Carroll Gardens|11231|NY|371 Court StCarroll Gardens, NY 11231|Brooklyn|US|
Sonny’s Delhi|||restaurant|Delis|/biz/sonnys-delhi-canarsie|Canarsie|11236|NY|1031 E 92nd StCanarsie, NY 11236|Brooklyn|US|
Palace Cafe|(718) 513-3577||restaurant|Cafes|/biz/palace-cafe-brooklyn-2|Brighton Beach|11235|NY|523 Brighton Beach AveBrooklyn, NY 11235|Brooklyn|US|
Shop Smart Deli Corp|(718) 272-5157||restaurant|DelisSandwiches|/biz/shop-smart-deli-corp-brooklyn|Canarsie|11236|NY|10323 Glenwood RdBrooklyn, NY 11236|Brooklyn|US|
Brothers Deli 3|(718) 922-1593||restaurant|DelisSandwiches|/biz/brothers-deli-3-brooklyn|Brownsville|11212|NY|51 Hegeman AveBrooklyn, NY 11212|Brooklyn|US|
PizzaExpress|(718) 854-2804||restaurant|Pizza|/biz/pizzaexpress-brooklyn|Borough Park|11218|NY|1470 39th StBrooklyn, NY 11218|Brooklyn|US|
Brighton Beach Halal Cart|||restaurant|American (New)|/biz/brighton-beach-halal-cart-brooklyn|Brighton Beach|11235|NY|Brighton 5th St and Brighton Beach AveBrooklyn, NY 11235|Brooklyn|US|
International American Mexican|(718) 633-4536||restaurant|Mexican|/biz/international-american-mexican-brooklyn|Borough Park|11219|NY|5303 Fort Hamilton PkwyBrooklyn, NY 11219|Brooklyn|US|
Metropole Restaurant & Catering|(718) 368-4100||restaurant|Restaurants|/biz/metropole-restaurant-and-catering-brooklyn|Gravesend, Brighton Beach|11235|NY|2775 Coney Island AvenueBrooklyn, NY 11235|Brooklyn|US|
Exclusive Deli|(718) 368-3001||restaurant|DelisSandwiches|/biz/exclusive-deli-brooklyn|Brighton Beach|11235|NY|411 Brighton Beach AvenueBrooklyn, NY 11235|Brooklyn|US|
Ciro’s Pizza|(718) 376-8897|3.5 star rating|restaurant|Pizza|/biz/ciros-pizza-brooklyn-2|Gravesend, Brighton Beach|11223|NY|377 Avenue XBrooklyn, NY 11223|Brooklyn|US|
Rabah Restaurant|(718) 851-8292|3.5 star rating|restaurant|Restaurants|/biz/rabah-restaurant-brooklyn|Borough Park|11219|NY|4419 New Utrecht AvenueBrooklyn, NY 11219|Brooklyn|US|
Deli Grocery|(718) 686-6660||restaurant|Delis|/biz/deli-grocery-brooklyn-5|Borough Park|11219|NY|4120 10th AveBrooklyn, NY 11219|Brooklyn|US|
Shem Tov Manor|(718) 438-9366||restaurant|Restaurants|/biz/shem-tov-manor-brooklyn|Borough Park|11219|NY|5320 New Utrecht AvenueBrooklyn, NY 11219|Brooklyn|US|
914 Donut Corporation|(718) 435-5726||restaurant|Restaurants|/biz/914-donut-corporation-brooklyn|Borough Park|11219|NY|914 39th StreetBrooklyn, NY 11219|Brooklyn|US|
Mhra Wic|(718) 342-3120||restaurant|DelisSandwiches|/biz/mhra-wic-brooklyn|Brownsville|11212|NY|259 Bristol StreetBrooklyn, NY 11212|Brooklyn|US|
Tony’s Pizza|(718) 953-8163|4.5 star rating|restaurant|Pizza|/biz/tonys-pizza-brooklyn-2|Brownsville|11212|NY|1107 Rutland RdBrooklyn, NY 11212|Brooklyn|US|
Brooklyn Bread Express|(718) 624-2077||restaurant|BakeriesSandwiches|/biz/brooklyn-bread-express-brooklyn|Brooklyn Heights|11201|NY|100 Henry StBrooklyn, NY 11201|Brooklyn|US|
Foster Avenue Deli|(718) 927-3360||restaurant|Restaurants|/biz/foster-avenue-deli-brooklyn|Canarsie|11236|NY|9802 Foster AvenueBrooklyn, NY 11236|Brooklyn|US|
